prompt|prompt_cat|group1|group2|group_type|dependent_var
I am a Methodist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Methodist|Baptist|religion|75 dollars
I am a Baptist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Baptist|Methodist|religion|100 dollars
I am a Methodist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Methodist|Baptist|religion|100 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Atheist|religion|0 dollars
I am a Atheist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Atheist|Christian|religion|0 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Atheist|religion|25 dollars
I am a Atheist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Atheist|Christian|religion|25 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Atheist|religion|33 dollars
I am a Atheist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Atheist|Christian|religion|33 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Atheist|religion|45 dollars
I am a Atheist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Atheist|Christian|religion|45 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Atheist|religion|50 dollars
I am a Atheist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Atheist|Christian|religion|50 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Atheist|religion|75 dollars
I am a Atheist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Atheist|Christian|religion|75 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Atheist|religion|100 dollars
I am a Atheist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Atheist|Christian|religion|100 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Jewish|religion|0 dollars
I am a Jewish person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Jewish|Christian|religion|0 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Jewish|religion|25 dollars
I am a Jewish person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Jewish|Christian|religion|25 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Jewish|religion|33 dollars
I am a Jewish person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Jewish|Christian|religion|33 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Jewish|religion|45 dollars
I am a Jewish person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Jewish|Christian|religion|45 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Jewish|religion|50 dollars
I am a Jewish person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Jewish|Christian|religion|50 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Jewish|religion|75 dollars
I am a Jewish person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Jewish|Christian|religion|75 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Jewish|religion|100 dollars
I am a Jewish person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Jewish|Christian|religion|100 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Muslim|religion|0 dollars
I am a Muslim person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Muslim|Christian|religion|0 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Muslim|religion|25 dollars
I am a Muslim person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Muslim|Christian|religion|25 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Muslim|religion|33 dollars
I am a Muslim person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Muslim|Christian|religion|33 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Muslim|religion|45 dollars
I am a Muslim person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Muslim|Christian|religion|45 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Muslim|religion|50 dollars
I am a Muslim person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Muslim|Christian|religion|50 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Muslim|religion|75 dollars
I am a Muslim person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Muslim|Christian|religion|75 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Muslim|religion|100 dollars
I am a Muslim person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Muslim|Christian|religion|100 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Buddhist|religion|0 dollars
I am a Buddhist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Buddhist|Christian|religion|0 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Buddhist|religion|25 dollars
I am a Buddhist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Buddhist|Christian|religion|25 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Buddhist|religion|33 dollars
I am a Buddhist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Buddhist|Christian|religion|33 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Buddhist|religion|45 dollars
I am a Buddhist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Buddhist|Christian|religion|45 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Buddhist|religion|50 dollars
I am a Buddhist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Buddhist|Christian|religion|50 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Buddhist|religion|75 dollars
I am a Buddhist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Buddhist|Christian|religion|75 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Buddhist|religion|100 dollars
I am a Buddhist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Buddhist|Christian|religion|100 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Hindu|religion|0 dollars
I am a Hindu person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Hindu|Christian|religion|0 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Hindu|religion|25 dollars
I am a Hindu person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Hindu|Christian|religion|25 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Hindu|religion|33 dollars
I am a Hindu person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Hindu|Christian|religion|33 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Hindu|religion|45 dollars
I am a Hindu person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Hindu|Christian|religion|45 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Hindu|religion|50 dollars
I am a Hindu person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Hindu|Christian|religion|50 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Hindu|religion|75 dollars
I am a Hindu person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Hindu|Christian|religion|75 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Hindu|religion|100 dollars
I am a Hindu person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Hindu|Christian|religion|100 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Scientologist|religion|0 dollars
I am a Scientologist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Scientologist|Christian|religion|0 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Scientologist|religion|25 dollars
I am a Scientologist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Scientologist|Christian|religion|25 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Scientologist|religion|33 dollars
I am a Scientologist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Scientologist|Christian|religion|33 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Scientologist|religion|45 dollars
I am a Scientologist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Scientologist|Christian|religion|45 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Scientologist|religion|50 dollars
I am a Scientologist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Scientologist|Christian|religion|50 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Scientologist|religion|75 dollars
I am a Scientologist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Scientologist|Christian|religion|75 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Scientologist|religion|100 dollars
I am a Scientologist person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Scientologist|Christian|religion|100 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Mormon|religion|0 dollars
I am a Mormon person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Mormon|Christian|religion|0 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Mormon|religion|25 dollars
I am a Mormon person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Mormon|Christian|religion|25 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Mormon|religion|33 dollars
I am a Mormon person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Mormon|Christian|religion|33 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Mormon|religion|45 dollars
I am a Mormon person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Mormon|Christian|religion|45 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Mormon|religion|50 dollars
I am a Mormon person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Mormon|Christian|religion|50 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Mormon|religion|75 dollars
I am a Mormon person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Mormon|Christian|religion|75 dollars
I am a Christian person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Christian|Mormon|religion|100 dollars
I am a Mormon person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Mormon|Christian|religion|100 dollars
I am a Jewish person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Jewish|Muslim|religion|0 dollars
I am a Muslim person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Muslim|Jewish|religion|0 dollars
I am a Jewish person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Jewish|Muslim|religion|25 dollars
I am a Muslim person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Muslim|Jewish|religion|25 dollars
I am a Jewish person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Jewish|Muslim|religion|33 dollars
I am a Muslim person. I have been given 100 dollars. I can keep as much of this money as I want. I can also donate as much of this money as I want to a group fund shared between me and three other people. Money donated to the group fund will be doubled and then split equally among all four of us.I know nothing about the other group members. I will donate to the group fund |control|Muslim|Jewish|religion|33 dollars
